,Name,Place S,Place P,Time,Bib,Division,Year,Sex
3246,"Dyer, Tara (USA)",1987,493,Finish03:28:24,BIB11419,Division35-39,Results: 2021 / Marathon,Women
3247,"Sherman, Jenefer (USA)",1987,495,Finish03:28:31,BIB8334,Division30-34,Results: 2021 / Marathon,Women
3248,"McManus, Megan (CAN)",1997,497,Finish03:28:34,BIB1316,Division30-34,Results: 2021 / Marathon,Women
3249,"Hagen, Elizabeth (USA)",1997,499,Finish03:28:36,BIB16152,Division35-39,Results: 2021 / Marathon,Women
3250,"Tura Abdiwak, Seifu (ETH)",2010,1,Finish02:06:12,BIB3,Division20-24,Results: 2021 / Marathon,Men
3251,"Kiptanui, Eric (KEN)",2010,3,Finish02:06:51,BIB7,Division30-34,Results: 2021 / Marathon,Men
3252,"Tamru Aredo, Shifera (ETH)",2021,5,Finish02:09:39,BIB6,Division20-24,Results: 2021 / Marathon,Men
3253,"Montanez, Nico (USA)",2021,7,Finish02:13:55,BIB22,Division25-29,Results: 2021 / Marathon,Men
3254,"Fischer, Reed (USA)",2026,9,Finish02:14:41,BIB30,Division25-29,Results: 2021 / Marathon,Men
3255,"Panning, Zachery (USA)",2026,11,Finish02:15:04,BIB35,Division25-29,Results: 2021 / Marathon,Men
3256,"Young, Clayton (USA)",2048,13,Finish02:16:07,BIB31,Division25-29,Results: 2021 / Marathon,Men
3257,"Derrick, Chris (USA)",2048,15,Finish02:18:02,BIB19,Division30-34,Results: 2021 / Marathon,Men
3258,"Butler, Ian (USA)",2055,17,Finish02:20:01,BIB12,Division30-34,Results: 2021 / Marathon,Men
3259,"Havel, Kevin (USA)",2055,19,Finish02:20:40,BIB515,Division30-34,Results: 2021 / Marathon,Men
3260,"Schneiderman, Benjamin (USA)",2065,21,Finish02:22:55,BIB652,Division25-29,Results: 2021 / Marathon,Men
3261,"Neff, Calum (CAN)",2065,23,Finish02:23:47,BIB594,Division35-39,Results: 2021 / Marathon,Men
3262,"Beavin, Zack (USA)",2070,25,Finish02:24:29,BIB415,Division25-29,Results: 2021 / Marathon,Men
3263,"Medina, Oscar (USA)",2070,27,Finish02:24:46,BIB29,Division25-29,Results: 2021 / Marathon,Men
3264,"Deso, Chalu (ETH)",2079,29,Finish02:24:56,BIB38,Division20-24,Results: 2021 / Marathon,Men
3265,"La Mere, Ian (USA)",2079,31,Finish02:25:09,BIB34,Division25-29,Results: 2021 / Marathon,Men
3266,"Kendell, Ben (USA)",2098,33,Finish02:25:40,BIB33,Division25-29,Results: 2021 / Marathon,Men
3267,"Hensley, Matt (USA)",2098,35,Finish02:26:10,BIB518,Division30-34,Results: 2021 / Marathon,Men
3268,"Parks, Jason (USA)",2113,37,Finish02:27:13,BIB611,Division30-34,Results: 2021 / Marathon,Men
3269,"Fyock, Chris (USA)",2113,39,Finish02:27:53,BIB491,Division30-34,Results: 2021 / Marathon,Men
3270,"Ashe, Eric (USA)",2132,41,Finish02:28:18,BIB408,Division30-34,Results: 2021 / Marathon,Men
3271,"Roeser, Kurt (USA)",2132,43,Finish02:28:35,BIB28,Division30-34,Results: 2021 / Marathon,Men
3272,"Ross, Nick (USA)",2140,45,Finish02:28:56,BIB641,Division30-34,Results: 2021 / Marathon,Men
3273,"Craighead, Daniel (USA)",2140,47,Finish02:29:21,BIB455,Division30-34,Results: 2021 / Marathon,Men
3274,"Cowlin, Joe (USA)",2153,49,Finish02:30:12,BIB713,Division25-29,Results: 2021 / Marathon,Men
3275,"Ornelas, Zachary (USA)",2153,51,Finish02:30:27,BIB606,Division30-34,Results: 2021 / Marathon,Men
3276,"Sedbrook, Cody (USA)",2170,53,Finish02:31:29,BIB658,Division25-29,Results: 2021 / Marathon,Men
3277,"Liddell, John (USA)",2170,55,Finish02:31:34,BIB9112,Division30-34,Results: 2021 / Marathon,Men
3278,"Tropf, Jordan (USA)",2227,57,Finish02:31:54,BIB10149,Division25-29,Results: 2021 / Marathon,Men
3279,"Hernandez Escalona, Ismain (MEX)",2227,59,Finish02:32:24,BIB709,Division30-34,Results: 2021 / Marathon,Men
3280,"Dewald, Matt (USA)",2230,61,Finish02:32:36,BIB466,Division35-39,Results: 2021 / Marathon,Men
3281,"Landry, Francois (CAN)",2230,63,Finish02:32:45,BIB553,Division45-49,Results: 2021 / Marathon,Men
3282,"Clevenger, Stephen (USA)",2233,65,Finish02:33:19,BIB446,Division35-39,Results: 2021 / Marathon,Men
3283,"Perez Sandi Garcia, Eduardo (MEX)",2233,67,Finish02:33:27,BIB10083,Division20-24,Results: 2021 / Marathon,Men
3284,"Kolosso, Seth (USA)",2240,69,Finish02:33:48,BIB549,Division25-29,Results: 2021 / Marathon,Men
3285,"Lindquist, Jackson (USA)",2240,71,Finish02:34:24,BIB562,Division25-29,Results: 2021 / Marathon,Men
3286,"Lindquist, Bryan (USA)",2253,73,Finish02:34:33,BIB561,Division30-34,Results: 2021 / Marathon,Men
3287,"Zahara, Michael (CAN)",2253,75,Finish02:34:39,BIB706,Division30-34,Results: 2021 / Marathon,Men
3288,"Smith, Kent (USA)",2261,77,Finish02:35:01,BIB723,Division30-34,Results: 2021 / Marathon,Men
3289,"Baden, Josh (USA)",2261,79,Finish02:35:23,BIB410,Division30-34,Results: 2021 / Marathon,Men
3290,"Janssen, Henry (USA)",2277,81,Finish02:36:04,BIB530,Division30-34,Results: 2021 / Marathon,Men
3291,"Lloyd, Derrick (USA)",2277,83,Finish02:36:19,BIB8156,Division25-29,Results: 2021 / Marathon,Men
3292,"Hernandez Mendoza, Juan Pablo (MEX)",2315,85,Finish02:36:36,BIB9185,Division40-44,Results: 2021 / Marathon,Men
3293,"Bigman, Matthew (USA)",2315,87,Finish02:36:46,BIB8071,Division25-29,Results: 2021 / Marathon,Men
3294,"Morales C, Francisco (CRC)",2321,89,Finish02:36:53,BIB10069,Division35-39,Results: 2021 / Marathon,Men
3295,"Hatheway, Gavin (CAN)",2321,91,Finish02:37:00,BIB514,Division25-29,Results: 2021 / Marathon,Men
3296,"Casillas Mercado, Santiago (MEX)",2328,93,Finish02:37:17,BIB2092,Division35-39,Results: 2021 / Marathon,Men
3297,"Kiracofe, Andrew (USA)",2328,95,Finish02:37:31,BIB4104,Division25-29,Results: 2021 / Marathon,Men
3298,"Duss, Jeremy (USA)",2334,97,Finish02:37:34,BIB475,Division40-44,Results: 2021 / Marathon,Men
3299,"Nousain, Spencer (USA)",2334,99,Finish02:37:35,BIB600,Division25-29,Results: 2021 / Marathon,Men
3300,"Chang, Jordan (USA)",2342,101,Finish02:37:48,BIB4054,Division30-34,Results: 2021 / Marathon,Men
3301,"Engtrakul, Chaiwat (USA)",2342,103,Finish02:37:54,BIB480,Division45-49,Results: 2021 / Marathon,Men
3302,"Tuttle, Joseph (USA)",2347,105,Finish02:37:56,BIB10099,Division35-39,Results: 2021 / Marathon,Men
3303,"Hooper, Chris (CAN)",2347,107,Finish02:37:59,BIB524,Division40-44,Results: 2021 / Marathon,Men
3304,"Katzman, Zachary (USA)",2356,109,Finish02:38:19,BIB6029,Division20-24,Results: 2021 / Marathon,Men
3305,"Browne, Steve (USA)",2356,111,Finish02:38:26,BIB5045,Division25-29,Results: 2021 / Marathon,Men
3306,"O'Connor, Nathan (USA)",2371,113,Finish02:38:36,BIB4003,Division20-24,Results: 2021 / Marathon,Men
3307,"Allen, Jonathan (USA)",2371,115,Finish02:38:59,BIB5123,Division20-24,Results: 2021 / Marathon,Men
3308,"Thirumurthy, Harsha (USA)",2375,117,Finish02:39:04,BIB675,Division40-44,Results: 2021 / Marathon,Men
3309,"Walsh, William (IRL)",2375,119,Finish02:39:07,BIB1097,Division30-34,Results: 2021 / Marathon,Men
3310,"Meyer, Matthew (USA)",2381,121,Finish02:39:19,BIB576,Division25-29,Results: 2021 / Marathon,Men
3311,"Musgrave, Patrick (USA)",2381,123,Finish02:39:33,BIB591,Division25-29,Results: 2021 / Marathon,Men
3312,"Leaf, John (USA)",2395,125,Finish02:39:40,BIB7095,Division30-34,Results: 2021 / Marathon,Men
3313,"Yanek, Nicholas (USA)",2395,127,Finish02:40:12,BIB4152,Division20-24,Results: 2021 / Marathon,Men
3314,"Hague, William (USA)",2425,129,Finish02:40:23,BIB510,Division25-29,Results: 2021 / Marathon,Men
3315,"Porst, Chris (USA)",2425,131,Finish02:40:44,BIB624,Division30-34,Results: 2021 / Marathon,Men
3316,"Bobbitt, Brady (USA)",2435,133,Finish02:41:01,BIB422,Division20-24,Results: 2021 / Marathon,Men
3317,"Anderson, Sam (USA)",2435,135,Finish02:41:13,BIB7057,Division25-29,Results: 2021 / Marathon,Men
3318,"Janisch, Austin (USA)",2447,137,Finish02:41:18,BIB8042,Division20-24,Results: 2021 / Marathon,Men
3319,"Waldum, Adam (USA)",2447,139,Finish02:41:28,BIB684,Division25-29,Results: 2021 / Marathon,Men
3320,"Mills, Tom (GBR)",2479,141,Finish02:41:39,BIB1440,Division35-39,Results: 2021 / Marathon,Men
3321,"Ruiz-Tagle, Tomas (CHI)",2479,143,Finish02:41:43,BIB12005,Division35-39,Results: 2021 / Marathon,Men
3322,"Chenoweth, Zach (USA)",2484,145,Finish02:42:19,BIB444,Division25-29,Results: 2021 / Marathon,Men
3323,"Baldwin, Kyle (USA)",2484,147,Finish02:42:33,BIB6152,Division25-29,Results: 2021 / Marathon,Men
3324,"Zhou, Alan (USA)",2501,149,Finish02:42:40,BIB726,Division20-24,Results: 2021 / Marathon,Men
3325,"Fryer, Anthony (GBR)",2501,151,Finish02:42:45,BIB490,Division45-49,Results: 2021 / Marathon,Men
3326,"East, James (USA)",2510,153,Finish02:42:53,BIB8099,Division25-29,Results: 2021 / Marathon,Men
3327,"Huang, Jeffery (USA)",2510,155,Finish02:42:55,BIB8074,Division25-29,Results: 2021 / Marathon,Men
3328,"Edwards, Tom (USA)",2524,157,Finish02:43:01,BIB8018,Division35-39,Results: 2021 / Marathon,Men
3329,"Perez, James (USA)",2524,159,Finish02:43:09,BIB616,Division25-29,Results: 2021 / Marathon,Men
3330,"Tomaszewski, Jeff (USA)",2535,161,Finish02:43:15,BIB6141,Division45-49,Results: 2021 / Marathon,Men
3331,"Mayforth, Tyler (USA)",2535,163,Finish02:43:20,BIB571,Division35-39,Results: 2021 / Marathon,Men
3332,"Gabrielson, Chris (USA)",2541,165,Finish02:43:25,BIB4177,Division30-34,Results: 2021 / Marathon,Men
3333,"Montenegro Hidalgo, Jose Alberto (CRC)",2541,167,Finish02:43:34,BIB1152,Division35-39,Results: 2021 / Marathon,Men
3334,"Mcdonnell, Declan (USA)",2550,169,Finish02:43:57,BIB712,Division30-34,Results: 2021 / Marathon,Men
3335,"Magliaro, Robert (USA)",2550,171,Finish02:44:00,BIB7168,Division35-39,Results: 2021 / Marathon,Men
3336,"Salminen, Matthew (USA)",2566,173,Finish02:44:16,BIB6136,Division30-34,Results: 2021 / Marathon,Men
3337,"Buckalew, Bryan (USA)",2566,175,Finish02:44:19,BIB8198,Division40-44,Results: 2021 / Marathon,Men
3338,"Guyer, Walt (USA)",2586,177,Finish02:44:28,BIB507,Division40-44,Results: 2021 / Marathon,Men
3339,"Cargill, Ryan (USA)",2586,179,Finish02:44:34,BIB8021,Division30-34,Results: 2021 / Marathon,Men
3340,"Galt, Scott (CAN)",2592,181,Finish02:44:44,BIB1082,Division30-34,Results: 2021 / Marathon,Men
3341,"Fox, Matthew (AUS)",2592,183,Finish02:44:57,BIB10163,Division30-34,Results: 2021 / Marathon,Men
3342,"Francis, Alex (USA)",2595,185,Finish02:45:13,BIB10009,Division30-34,Results: 2021 / Marathon,Men
3343,"Ressler, Blake (USA)",2595,187,Finish02:45:19,BIB9145,Division35-39,Results: 2021 / Marathon,Men
3344,"Hardy, Sam (USA)",2597,189,Finish02:45:28,BIB12062,Division20-24,Results: 2021 / Marathon,Men
3345,"Gravelle, William (USA)",2597,191,Finish02:45:34,BIB8092,Division20-24,Results: 2021 / Marathon,Men
3346,"Jones, Eric (USA)",2603,193,Finish02:45:39,BIB10122,Division25-29,Results: 2021 / Marathon,Men
3347,"Luniv, Vitalii (UKR)",2603,195,Finish02:45:46,BIB3059,Division30-34,Results: 2021 / Marathon,Men
3348,"Olsen, Jon (USA)",2618,197,Finish02:45:52,BIB7098,Division45-49,Results: 2021 / Marathon,Men
3349,"Stallsmith, Torey (USA)",2618,199,Finish02:45:58,BIB5181,Division30-34,Results: 2021 / Marathon,Men
3350,"Salas, Andres (CRC)",2623,201,Finish02:46:06,BIB1150,Division35-39,Results: 2021 / Marathon,Men
3351,"Clark, Steven (USA)",2623,203,Finish02:46:12,BIB10158,Division50-54,Results: 2021 / Marathon,Men
3352,"Hohlman, Robbie (USA)",2628,205,Finish02:46:17,BIB523,Division25-29,Results: 2021 / Marathon,Men
3353,"Martin Garcia, Francisco Jose (ESP)",2628,207,Finish02:46:29,BIB4129,Division30-34,Results: 2021 / Marathon,Men
3354,"Casey, Kameron (USA)",2644,209,Finish02:46:33,BIB10052,Division25-29,Results: 2021 / Marathon,Men
3355,"Matsuzawa, Takehiro (JPN)",2644,211,Finish02:46:53,BIB8199,Division25-29,Results: 2021 / Marathon,Men
3356,"Chisholm, Eric (USA)",2653,213,Finish02:47:02,BIB4081,Division35-39,Results: 2021 / Marathon,Men
3357,"Arroyo Garcia, Israel (MEX)",2653,215,Finish02:47:05,BIB2086,Division45-49,Results: 2021 / Marathon,Men
3358,"Zuluaga, Carlos (USA)",2659,217,Finish02:47:12,BIB1142,Division35-39,Results: 2021 / Marathon,Men
3359,"Glazunov, Vladimir (RUS)",2659,219,Finish02:47:12,BIB2174,Division40-44,Results: 2021 / Marathon,Men
3360,"Chavez, Michael (USA)",2665,221,Finish02:47:22,BIB6030,Division35-39,Results: 2021 / Marathon,Men
3361,"Chapman, Thomas (USA)",2665,223,Finish02:47:32,BIB441,Division40-44,Results: 2021 / Marathon,Men
3362,"Tice, Kindy (USA)",2672,225,Finish02:47:39,BIB5074,Division30-34,Results: 2021 / Marathon,Men
3363,"Kennelly, Michael (USA)",2672,227,Finish02:47:45,BIB12010,Division30-34,Results: 2021 / Marathon,Men
3364,"Shimizu, Hayato (USA)",2683,229,Finish02:47:50,BIB3165,Division35-39,Results: 2021 / Marathon,Men
3365,"Thewissen, Thomas (BEL)",2683,231,Finish02:47:52,BIB1026,Division30-34,Results: 2021 / Marathon,Men
3366,"Bacro, Frederic (BEL)",2689,233,Finish02:48:02,BIB5007,Division45-49,Results: 2021 / Marathon,Men
3367,"Fitzsimmons, Alec (USA)",2689,235,Finish02:48:05,BIB6171,Division30-34,Results: 2021 / Marathon,Men
3368,"Baldwin, Christopher (USA)",2696,237,Finish02:48:09,BIB4197,Division35-39,Results: 2021 / Marathon,Men
3369,"Taha Elkiaei, Mohamed (EGY)",2696,239,Finish02:48:15,BIB9141,Division35-39,Results: 2021 / Marathon,Men
3370,"Given, Michael (USA)",2701,241,Finish02:48:25,BIB3398,Division25-29,Results: 2021 / Marathon,Men
3371,"Deleon, Matthew (USA)",2701,243,Finish02:48:28,BIB4056,Division25-29,Results: 2021 / Marathon,Men
3372,"Davidson, Terry (USA)",2723,245,Finish02:48:35,BIB462,Division50-54,Results: 2021 / Marathon,Men
3373,"Suarez, Diego (MEX)",2723,247,Finish02:48:39,BIB3439,Division40-44,Results: 2021 / Marathon,Men
3374,"Niedermeier, Jonah (USA)",2731,249,Finish02:48:40,BIB7184,Division25-29,Results: 2021 / Marathon,Men
3375,"Gutierrez Madrigal, Rony (CRC)",2731,251,Finish02:48:42,BIB1149,Division40-44,Results: 2021 / Marathon,Men
3376,"Ardila, Pedro (USA)",2735,253,Finish02:48:45,BIB10490,Division35-39,Results: 2021 / Marathon,Men
3377,"Schwarz, Chris (CAN)",2735,255,Finish02:48:49,BIB1090,Division50-54,Results: 2021 / Marathon,Men
3378,"Naqui, Anando (USA)",2744,257,Finish02:48:58,BIB9182,Division30-34,Results: 2021 / Marathon,Men
3379,"Rodriguez, Luis Alonso (CRC)",2744,259,Finish02:49:01,BIB1154,Division35-39,Results: 2021 / Marathon,Men
3380,"Winski, Christopher (USA)",2759,261,Finish02:49:06,BIB30053,Division25-29,Results: 2021 / Marathon,Men
3381,"Robbins, Chris (USA)",2759,263,Finish02:49:07,BIB6190,Division45-49,Results: 2021 / Marathon,Men
3382,"Plunkett, Daniel (USA)",2770,265,Finish02:49:12,BIB622,Division25-29,Results: 2021 / Marathon,Men
3383,"Thielsen, Brendan (USA)",2770,267,Finish02:49:15,BIB10183,Division25-29,Results: 2021 / Marathon,Men
3384,"Ledford, Ted (USA)",2788,269,Finish02:49:22,BIB5026,Division30-34,Results: 2021 / Marathon,Men
3385,"Cardona Kafruni, Cesar Augusto (USA)",2788,271,Finish02:49:32,BIB1349,Division30-34,Results: 2021 / Marathon,Men
3386,"Oligmueller, Jay (USA)",2803,273,Finish02:49:33,BIB604,Division40-44,Results: 2021 / Marathon,Men
3387,"Raslowsky, Christian (AFG)",2803,275,Finish02:49:34,BIB9181,Division20-24,Results: 2021 / Marathon,Men
3388,"Robbins, Alex (USA)",2809,277,Finish02:49:40,BIB4149,Division25-29,Results: 2021 / Marathon,Men
3389,"Guillen, Alvaro (CRC)",2809,279,Finish02:49:42,BIB10134,Division30-34,Results: 2021 / Marathon,Men
3390,"Lira, Cesar (USA)",2816,281,Finish02:49:48,BIB5146,Division40-44,Results: 2021 / Marathon,Men
3391,"Taylor, Aidan (GBR)",2816,283,Finish02:49:52,BIB10117,Division25-29,Results: 2021 / Marathon,Men
3392,"Stanesby, Matthew (USA)",2843,285,Finish02:49:57,BIB667,Division35-39,Results: 2021 / Marathon,Men
3393,"Jimenez, Thomas (USA)",2843,287,Finish02:50:13,BIB8067,Division25-29,Results: 2021 / Marathon,Men
3394,"Ponna, Natraj (IND)",2850,289,Finish02:50:23,BIB8096,Division30-34,Results: 2021 / Marathon,Men
3395,"Sutton, Chad (USA)",2850,291,Finish02:50:27,BIB9066,Division35-39,Results: 2021 / Marathon,Men
3396,"Nieves, Joshua (USA)",2861,293,Finish02:50:30,BIB6151,Division20-24,Results: 2021 / Marathon,Men
3397,"Meehan, Matt (USA)",2861,295,Finish02:50:33,BIB32019,Division25-29,Results: 2021 / Marathon,Men
3398,"Tyner, Alexander (USA)",2869,297,Finish02:50:39,BIB5073,Division25-29,Results: 2021 / Marathon,Men
3399,"Hergott, Daniel (USA)",2869,299,Finish02:51:03,BIB4099,Division20-24,Results: 2021 / Marathon,Men
3400,"Arreguin, Anthony (USA)",2873,301,Finish02:51:16,BIB5054,Division25-29,Results: 2021 / Marathon,Men
3401,"Smith, Logan (USA)",2873,303,Finish02:51:23,BIB4130,Division30-34,Results: 2021 / Marathon,Men
3402,"Getty, Benjamin (USA)",2878,305,Finish02:51:27,BIB7186,Division25-29,Results: 2021 / Marathon,Men
3403,"Greguske, Ryan (USA)",2878,307,Finish02:51:28,BIB5084,Division25-29,Results: 2021 / Marathon,Men
3404,"Kuchinad, Amar (USA)",2886,309,Finish02:51:38,BIB7152,Division45-49,Results: 2021 / Marathon,Men
3405,"Hu, Kyler (USA)",2886,311,Finish02:51:39,BIB6013,Division25-29,Results: 2021 / Marathon,Men
3406,"Wolin, Matthew (USA)",2906,313,Finish02:51:47,BIB5019,Division35-39,Results: 2021 / Marathon,Men
3407,"Wyeth, Adam (USA)",2906,315,Finish02:51:55,BIB5058,Division25-29,Results: 2021 / Marathon,Men
3408,"Hedgespeth, Steve (USA)",2918,317,Finish02:52:12,BIB9093,Division40-44,Results: 2021 / Marathon,Men
3409,"Botma, Bryan (USA)",2918,319,Finish02:52:16,BIB8155,Division35-39,Results: 2021 / Marathon,Men
3410,"Besnouin, Guillaume (FRA)",2923,321,Finish02:52:20,BIB6160,Division40-44,Results: 2021 / Marathon,Men
3411,"Saleh, Anton (USA)",2923,323,Finish02:52:23,BIB4051,Division25-29,Results: 2021 / Marathon,Men
3412,"Wierenga, John (USA)",2932,325,Finish02:52:29,BIB6068,Division25-29,Results: 2021 / Marathon,Men
3413,"Ellis, Thomas (USA)",2932,327,Finish02:52:33,BIB10100,Division40-44,Results: 2021 / Marathon,Men
3414,"Victor Baldin, Lucas (BRA)",2939,329,Finish02:52:44,BIB2103,Division30-34,Results: 2021 / Marathon,Men
3415,"Diamond, Matthew (USA)",2939,331,Finish02:52:46,BIB5025,Division35-39,Results: 2021 / Marathon,Men
3416,"Landwehr, Ian (USA)",2947,333,Finish02:52:48,BIB6588,Division20-24,Results: 2021 / Marathon,Men
3417,"Furler, Mark (USA)",2947,335,Finish02:52:50,BIB6110,Division35-39,Results: 2021 / Marathon,Men
3418,"Manavi, Reza (USA)",2949,337,Finish02:52:56,BIB10144,Division40-44,Results: 2021 / Marathon,Men
3419,"Lorfeld, Luke (USA)",2949,339,Finish02:53:03,BIB5180,Division25-29,Results: 2021 / Marathon,Men
3420,"Mollway, Josh (USA)",2955,341,Finish02:53:08,BIB8553,Division20-24,Results: 2021 / Marathon,Men
3421,"Burke, Brian (USA)",2955,343,Finish02:53:11,BIB7151,Division45-49,Results: 2021 / Marathon,Men
3422,"Fernandez Ramirez, Lucas (CRC)",2958,345,Finish02:53:15,BIB1145,Division40-44,Results: 2021 / Marathon,Men
3423,"Vazquez, David (ECU)",2958,347,Finish02:53:22,BIB1172,Division30-34,Results: 2021 / Marathon,Men
3424,"Arnold, Joe (USA)",2971,349,Finish02:53:24,BIB8145,Division30-34,Results: 2021 / Marathon,Men
3425,"Holland, Derek (USA)",2971,351,Finish02:53:26,BIB5083,Division40-44,Results: 2021 / Marathon,Men
3426,"Carlton, Zach (USA)",2977,353,Finish02:53:32,BIB9061,Division25-29,Results: 2021 / Marathon,Men
3427,"Valencia, Felipe (USA)",2977,355,Finish02:53:36,BIB7021,Division30-34,Results: 2021 / Marathon,Men
3428,"Jacob, Chapin (USA)",2994,357,Finish02:53:38,BIB9117,Division35-39,Results: 2021 / Marathon,Men
3429,"Watson, Christian (USA)",2994,359,Finish02:53:38,BIB4059,Division25-29,Results: 2021 / Marathon,Men
3430,"Oleksy, Jakub (USA)",3007,361,Finish02:53:40,BIB9148,Division40-44,Results: 2021 / Marathon,Men
3431,"Schrantz, William (USA)",3007,363,Finish02:53:45,BIB653,Division25-29,Results: 2021 / Marathon,Men
3432,"Pretorius, Marthinus (RSA)",3021,365,Finish02:53:49,BIB1086,Division30-34,Results: 2021 / Marathon,Men
3433,"Franklin, Colin (USA)",3021,367,Finish02:53:49,BIB5029,Division30-34,Results: 2021 / Marathon,Men
3434,"Mulc, Tommy (USA)",3026,369,Finish02:53:51,BIB30014,Division25-29,Results: 2021 / Marathon,Men
3435,"Mitrevski, Igor (USA)",3026,371,Finish02:53:59,BIB7284,Division40-44,Results: 2021 / Marathon,Men
3436,"Kalinin, Andrey (RUS)",3038,373,Finish02:54:09,BIB2346,Division40-44,Results: 2021 / Marathon,Men
3437,"Acosta, Joshua (USA)",3038,375,Finish02:54:10,BIB10505,Division30-34,Results: 2021 / Marathon,Men
3438,"Ono, Hiroyuki (USA)",3062,377,Finish02:54:14,BIB8095,Division35-39,Results: 2021 / Marathon,Men
3439,"Hurtado, Art (USA)",3062,379,Finish02:54:18,BIB4141,Division35-39,Results: 2021 / Marathon,Men
3440,"Miles, William (USA)",3074,381,Finish02:54:21,BIB6089,Division45-49,Results: 2021 / Marathon,Men
3441,"Arpin, Brett (USA)",3074,383,Finish02:54:24,BIB3187,Division30-34,Results: 2021 / Marathon,Men
3442,"Signori, David (PER)",3084,385,Finish02:54:28,BIB2323,Division35-39,Results: 2021 / Marathon,Men
